X;Y;Z;Strati
549739.310547;7816760.050781;-9665.769531;250.000000
550451.810547;7818486.890625;-9680.280273;250.000000
549389.310547;7820495.281250;-9736.389648;250.000000
551389.310547;7817417.000000;-9590.799805;250.000000
550364.310547;7821827.949219;-9731.900391;250.000000
550864.310547;7816985.289063;-9621.589844;250.000000
552189.310547;7821640.250000;-9580.200195;250.000000
548989.310547;7820682.980469;-9745.530273;250.000000
549676.810547;7819538.007813;-9667.410156;250.000000
549801.810547;7817210.527344;-9643.169922;250.000000
550964.310547;7817285.609375;-9605.889648;250.000000
549814.310547;7820814.371094;-9712.019531;250.000000
551714.310547;7821640.250000;-9611.200195;250.000000
551489.310547;7821696.558594;-9640.919922;250.000000
549901.810547;7817585.929688;-9670.269531;250.000000
