X;Y;Z;Strati
550026.810547;7820176.187500;-8820.040039;0.000000
549139.310547;7817341.917969;-8822.469727;0.000000
550864.310547;7819706.937500;-8809.440430;0.000000
550014.310547;7818167.796875;-8868.280273;0.000000
552064.310547;7818899.828125;-8813.080078;0.000000
550639.310547;7817417.000000;-8821.360352;0.000000
550814.310547;7819350.308594;-8800.480469;0.000000
551639.310547;7817661.007813;-8802.809570;0.000000
550639.310547;7817567.160156;-8825.839844;0.000000
552164.310547;7819500.468750;-8814.309570;0.000000
549376.810547;7821396.238281;-8963.360352;0.000000
552201.810547;7821640.250000;-8845.719727;0.000000
549814.310547;7818336.730469;-8858.230469;0.000000
551976.810547;7819406.617188;-8813.139648;0.000000
551676.810547;7819688.167969;-8827.019531;0.000000
551214.310547;7819875.867188;-8833.379883;0.000000
550476.810547;7821452.550781;-8919.950195;0.000000
549714.310547;7818843.519531;-8859.980469;0.000000
551814.310547;7819200.148438;-8813.929688;0.000000
549001.810547;7819068.757813;-8924.019531;0.000000
549064.310547;7819068.757813;-8921.549805;0.000000
549564.310547;7821827.949219;-8975.580078;0.000000
551189.310547;7818637.046875;-8811.519531;0.000000
551589.310547;7819369.078125;-8823.589844;0.000000
551639.310547;7819462.929688;-8823.209961;0.000000
551039.310547;7819706.937500;-8817.870117;0.000000
549926.810547;7817829.937500;-8864.799805;0.000000
551864.310547;7817398.226563;-8783.740234;0.000000
551489.310547;7818693.359375;-8789.419922;0.000000
551701.810547;7820776.828125;-8857.990234;0.000000
550001.810547;7817379.460938;-8837.000000;0.000000
551214.310547;7819800.789063;-8832.280273;0.000000
549614.310547;7818993.679688;-8861.769531;0.000000
550751.810547;7817341.917969;-8808.639648;0.000000
551064.310547;7819782.019531;-8822.839844;0.000000
551976.810547;7821640.250000;-8862.450195;0.000000
550826.810547;7817623.468750;-8813.519531;0.000000
551751.810547;7818956.140625;-8806.120117;0.000000
549176.810547;7818655.820313;-8907.320313;0.000000
550064.310547;7819988.488281;-8828.769531;0.000000
549326.810547;7818261.648438;-8877.139648;0.000000
552276.810547;7821734.101563;-8840.049805;0.000000
551139.310547;7820589.128906;-8853.799805;0.000000
552276.810547;7819594.320313;-8820.780273;0.000000
550226.810547;7817886.250000;-8857.209961;0.000000
550151.810547;7821321.160156;-8938.219727;0.000000
549826.810547;7819932.179688;-8878.259766;0.000000
552276.810547;7818393.039063;-8817.500000;0.000000
549289.310547;7819294.000000;-8917.629883;0.000000
549226.810547;7821433.781250;-8951.860352;0.000000
551814.310547;7821339.929688;-8886.209961;0.000000
552189.310547;7817229.300781;-8759.540039;0.000000
551014.310547;7817266.839844;-8788.330078;0.000000
550789.310547;7821133.457031;-8910.540039;0.000000
549214.310547;7821208.539063;-8962.580078;0.000000
551864.310547;7821827.949219;-8845.139648;0.000000
551526.810547;7821152.230469;-8896.000000;0.000000
551589.310547;7818561.968750;-8790.690430;0.000000
549864.310547;7819275.230469;-8840.459961;0.000000
552339.310547;7817736.089844;-8783.459961;0.000000
550951.810547;7821546.398438;-8901.730469;0.000000
552214.310547;7821095.917969;-8856.040039;0.000000
551464.310547;7821809.179688;-8884.879883;0.000000
552114.310547;7817285.609375;-8770.740234;0.000000
549026.810547;7820795.597656;-8962.059570;0.000000
549351.810547;7819237.687500;-8906.940430;0.000000
551089.310547;7819200.148438;-8809.990234;0.000000
551889.310547;7819425.390625;-8814.849609;0.000000
550589.310547;7819725.710938;-8802.589844;0.000000
552151.810547;7818655.820313;-8814.509766;0.000000
552101.810547;7821039.609375;-8857.080078;0.000000
549939.310547;7820251.269531;-8845.959961;0.000000
549964.310547;7819425.390625;-8833.490234;0.000000
549614.310547;7818149.027344;-8870.419922;0.000000
552326.810547;7818712.128906;-8818.910156;0.000000
548889.310547;7819218.917969;-8944.070313;0.000000
551651.810547;7817285.609375;-8786.629883;0.000000
549414.310547;7819237.687500;-8904.099609;0.000000
552439.310547;7817473.308594;-8727.410156;0.000000
550576.808594;7817492.078125;-8827.660156;0.000000
549326.810547;7818186.570313;-8878.650391;0.000000
552051.810547;7820607.898438;-8828.490234;0.000000
549476.810547;7821246.078125;-8957.950195;0.000000
549789.310547;7819519.238281;-8868.070313;0.000000
549401.810547;7817998.871094;-8873.940430;0.000000
550951.810547;7821152.230469;-8906.089844;0.000000
552201.810547;7817191.757813;-8751.500000;0.000000
550614.310547;7821490.089844;-8919.570313;0.000000
549664.310547;7817961.328125;-8867.750000;0.000000
549714.310547;7818899.828125;-8861.030273;0.000000
551914.310547;7821734.101563;-8854.769531;0.000000
550176.810547;7817473.308594;-8835.860352;0.000000
550401.810547;7817567.160156;-8831.000000;0.000000
549389.310547;7818242.878906;-8875.679688;0.000000
549564.310547;7817867.480469;-8861.080078;0.000000
550676.810547;7820007.257813;-8793.879883;0.000000
551814.310547;7817642.238281;-8796.669922;0.000000
550364.310547;7819988.488281;-8783.639648;0.000000
548951.810547;7819294.000000;-8944.259766;0.000000
551239.310547;7819369.078125;-8816.759766;0.000000
549739.310547;7819031.218750;-8853.620117;0.000000
549489.310547;7817886.250000;-8863.000000;0.000000
551401.810547;7819669.398438;-8820.889648;0.000000
552114.310547;7816778.816406;-8767.290039;0.000000
551626.810547;7816947.750000;-8792.690430;0.000000
549989.310547;7817473.308594;-8841.280273;0.000000
551551.810547;7818073.949219;-8785.370117;0.000000
550176.810547;7818299.187500;-8856.570313;0.000000
550576.808594;7817998.871094;-8828.730469;0.000000
549226.810547;7818730.898438;-8898.440430;0.000000
549789.310547;7821339.929688;-8950.339844;0.000000
549401.810547;7821039.609375;-8958.009766;0.000000
549876.810547;7817548.386719;-8849.669922;0.000000
550301.810547;7818468.117188;-8844.940430;0.000000
551976.810547;7821246.078125;-8870.459961;0.000000
551876.810547;7820870.679688;-8854.009766;0.000000
550926.810547;7819650.628906;-8807.650391;0.000000
550426.810547;7819275.230469;-8788.549805;0.000000
551476.810547;7818843.519531;-8797.700195;0.000000
549014.310547;7820213.730469;-8948.639648;0.000000
549664.310547;7820082.339844;-8907.730469;0.000000
