X;Y;Z;Strati
549864.310547;7819613.089844;-10273.299805;330.000000
552201.810547;7817792.398438;-10042.700195;330.000000
550814.310547;7820101.109375;-9946.320313;330.000000
551601.810547;7821058.378906;-10456.599609;330.000000
549339.310547;7819631.859375;-10478.000000;330.000000
551526.810547;7820363.886719;-10252.599609;330.000000
551489.310547;7821377.468750;-10432.700195;330.000000
550226.810547;7817661.007813;-10355.099609;330.000000
551251.810547;7819950.949219;-10378.200195;330.000000
549951.810547;7817285.609375;-10277.000000;330.000000
549689.310547;7821396.238281;-10405.400391;330.000000
550364.310547;7817754.859375;-10333.799805;330.000000
549301.810547;7817492.078125;-9630.730469;330.000000
550664.310547;7821002.070313;-10284.799805;330.000000
549301.810547;7821790.410156;-10359.700195;330.000000
551264.310547;7821734.101563;-10426.500000;330.000000
551364.310547;7817304.378906;-10106.599609;330.000000
551726.810547;7819669.398438;-10281.000000;330.000000
549501.810547;7820176.187500;-10405.799805;330.000000
550864.310547;7820194.960938;-10000.599609;330.000000
552214.310547;7820345.121094;-9915.410156;330.000000
550626.810547;7818899.828125;-10035.299805;330.000000
551651.810547;7819200.148438;-10327.799805;330.000000
552314.310547;7817661.007813;-9979.120117;330.000000
552201.810547;7821490.089844;-10348.799805;330.000000
550351.810547;7820682.980469;-9787.429688;330.000000
551314.310547;7820739.289063;-10439.900391;330.000000
550064.310547;7820795.597656;-10216.900391;330.000000
548914.310547;7820758.058594;-10326.599609;330.000000
550376.810547;7821039.609375;-10366.799805;330.000000
550489.310547;7819613.089844;-10121.400391;330.000000
550014.310547;7819256.457031;-10233.000000;330.000000
551064.310547;7819425.390625;-10297.799805;330.000000
551826.810547;7820514.050781;-9981.610352;330.000000
551814.310547;7820908.218750;-10561.099609;330.000000
549976.810547;7817567.160156;-10341.000000;330.000000
550451.810547;7816985.289063;-10089.799805;330.000000
548901.810547;7817886.250000;-10393.700195;330.000000
552226.810547;7820870.679688;-10545.799805;330.000000
549439.310547;7821396.238281;-10374.900391;330.000000
549539.310547;7821377.468750;-10384.299805;330.000000
551201.810547;7819613.089844;-10442.400391;330.000000
549114.310547;7817623.468750;-9890.240234;330.000000
549601.810547;7819950.949219;-10345.799805;330.000000
551576.810547;7821790.410156;-10171.500000;330.000000
549389.310547;7819406.617188;-10428.599609;330.000000
550701.810547;7818130.257813;-10290.400391;330.000000
551201.810547;7819369.078125;-10461.299805;330.000000
549764.310547;7820345.121094;-10177.599609;330.000000
552301.810547;7819857.097656;-10103.400391;330.000000
550451.810547;7818055.179688;-10330.500000;330.000000
552214.310547;7816985.289063;-9920.660156;330.000000
550264.310547;7821152.230469;-10489.299805;330.000000
549201.810547;7818149.027344;-10471.900391;330.000000
552264.310547;7819800.789063;-10111.599609;330.000000
549451.810547;7820758.058594;-10408.099609;330.000000
549551.810547;7819312.769531;-10277.200195;330.000000
552076.810547;7821827.949219;-9921.469727;330.000000
550376.810547;7816928.980469;-9994.070313;330.000000
551201.810547;7821208.539063;-10514.299805;330.000000
551376.810547;7820889.449219;-10473.299805;330.000000
549051.810547;7817398.226563;-9741.219727;330.000000
551964.310547;7819049.988281;-10131.599609;330.000000
551064.310547;7820720.519531;-10412.799805;330.000000
550839.310547;7820964.531250;-10388.200195;330.000000
549801.810547;7820758.058594;-10418.799805;330.000000
551376.810547;7817717.320313;-10100.000000;330.000000
550314.310547;7818580.738281;-10370.900391;330.000000
551164.310547;7818899.828125;-10485.200195;330.000000
550964.310547;7820420.199219;-10211.599609;330.000000
551401.810547;7820964.531250;-10465.700195;330.000000
549376.810547;7821452.550781;-10371.900391;330.000000
551714.310547;7820964.531250;-10513.200195;330.000000
552301.810547;7820194.960938;-10000.799805;330.000000
549989.310547;7818055.179688;-10427.700195;330.000000
549589.310547;7818355.500000;-10257.599609;330.000000
549539.310547;7818280.417969;-10323.299805;330.000000
552339.310547;7821602.710938;-10233.799805;330.000000
552051.810547;7819256.457031;-10108.000000;330.000000
550951.810547;7821189.769531;-10605.200195;330.000000
550939.310547;7818937.367188;-10308.500000;330.000000
550101.810547;7819988.488281;-9760.969727;330.000000
549164.310547;7818468.117188;-10426.599609;330.000000
549764.310547;7821508.859375;-10416.799805;330.000000
549476.810547;7820532.820313;-10422.700195;330.000000
551064.310547;7817604.699219;-10218.200195;330.000000
552439.310547;7817679.777344;-9898.540039;330.000000
550964.310547;7819875.867188;-10241.700195;330.000000
550289.310547;7817191.757813;-9989.160156;330.000000
550101.810547;7821227.308594;-10494.000000;330.000000
549964.310547;7819688.167969;-10230.299805;330.000000
549426.810547;7819594.320313;-10471.200195;330.000000
552389.310547;7821583.941406;-10220.599609;330.000000
552164.310547;7819819.558594;-10082.700195;330.000000
551151.810547;7819181.378906;-10388.400391;330.000000
549451.810547;7818167.796875;-10396.799805;330.000000
549376.810547;7820645.437500;-10403.799805;330.000000
549376.810547;7821321.160156;-10358.599609;330.000000
549564.310547;7819106.300781;-10289.000000;330.000000
551776.810547;7820983.296875;-10524.000000;330.000000
551451.810547;7819106.300781;-10201.099609;330.000000
552076.810547;7818637.046875;-10010.799805;330.000000
550451.810547;7819631.859375;-10127.400391;330.000000
549514.310547;7820814.371094;-10416.700195;330.000000
551101.810547;7819331.539063;-10349.000000;330.000000
551051.810547;7821508.859375;-10536.000000;330.000000
551151.810547;7821809.179688;-10513.500000;330.000000
550214.310547;7820194.960938;-9597.610352;330.000000
550739.310547;7820776.828125;-9999.759766;330.000000
552439.310547;7818092.718750;-10059.799805;330.000000
552376.810547;7817604.699219;-9905.360352;330.000000
550626.810547;7820589.128906;-9704.639648;330.000000
549914.310547;7818224.109375;-10405.299805;330.000000
549664.310547;7821189.769531;-10415.500000;330.000000
551714.310547;7818749.667969;-10288.599609;330.000000
549626.810547;7821339.929688;-10399.000000;330.000000
550201.810547;7817060.367188;-9826.719727;330.000000
551951.810547;7820345.121094;-9670.509766;330.000000
549626.810547;7817304.378906;-10000.500000;330.000000
552264.310547;7820739.289063;-10478.000000;330.000000
549501.810547;7819538.007813;-10425.099609;330.000000
550201.810547;7821339.929688;-10507.299805;330.000000
552239.310547;7819932.179688;-10035.700195;330.000000
549539.310547;7821321.160156;-10385.299805;330.000000
551389.310547;7821771.640625;-10353.900391;330.000000
549489.310547;7821546.398438;-10375.500000;330.000000
549576.810547;7818055.179688;-10367.700195;330.000000
549614.310547;7818130.257813;-10367.400391;330.000000
550926.810547;7819200.148438;-10035.700195;330.000000
551001.810547;7820514.050781;-10276.500000;330.000000
550276.810547;7818449.347656;-10365.299805;330.000000
550239.310547;7821809.179688;-10493.599609;330.000000
549414.310547;7821039.609375;-10379.400391;330.000000
549714.310547;7817210.527344;-10235.599609;330.000000
549601.810547;7818280.417969;-10322.299805;330.000000
551376.810547;7819106.300781;-10261.400391;330.000000
551051.810547;7818937.367188;-10388.799805;330.000000
551851.810547;7818862.289063;-10162.200195;330.000000
551589.310547;7821208.539063;-10448.500000;330.000000
549539.310547;7820701.750000;-10424.299805;330.000000
549589.310547;7821283.617188;-10396.799805;330.000000
550726.810547;7817229.300781;-10249.299805;330.000000
550814.310547;7820514.050781;-9888.089844;330.000000
549026.810547;7818580.738281;-10437.200195;330.000000
550639.310547;7818430.578125;-10373.299805;330.000000
552364.310547;7820664.210938;-10428.400391;330.000000
550114.310547;7819031.218750;-10260.000000;330.000000
549039.310547;7818017.636719;-10437.700195;330.000000
550201.810547;7818674.589844;-10434.400391;330.000000
550826.810547;7821058.378906;-10461.099609;330.000000
548889.310547;7819950.949219;-10406.599609;330.000000
550789.310547;7820964.531250;-10344.299805;330.000000
550214.310547;7820570.359375;-9769.870117;330.000000
551351.810547;7817679.777344;-10103.000000;330.000000
